% (1) time	(2) u		(3) du		(4) ddu		(5) x_drv_1	(6) x_drv_2	(7) x_drv_3	(8) x_drv_4	(9) x_sol_1	(10) x_sol_2	(11) x_sol_3	(12) x_sol_4	(13) y_1	(14) y_2	
 9.30000e-01	-1.88510e-05	 1.99264e-04	 1.72432e-03	-3.94264e-02	 6.15863e-01	 1.72432e-03	 1.99159e-04	-6.15483e-02	-3.94264e-02	 1.99159e-04	-1.88079e-05	 7.76759e-04	 1.91386e-02	
 9.40000e-01	-1.67720e-05	 2.16359e-04	 1.68955e-03	-3.32492e-02	 6.19486e-01	 1.68955e-03	 2.16228e-04	-6.19117e-02	-3.32492e-02	 2.16228e-04	-1.67307e-05	 5.52332e-04	 1.93426e-02	
 9.50000e-01	-1.45238e-05	 2.33055e-04	 1.64457e-03	-2.70388e-02	 6.22490e-01	 1.64457e-03	 2.32899e-04	-6.22132e-02	-2.70388e-02	 2.32899e-04	-1.44847e-05	 3.65184e-04	 1.95077e-02	
 9.60000e-01	-1.21109e-05	 2.49250e-04	 1.58955e-03	-2.08015e-02	 6.24871e-01	 1.58955e-03	 2.49069e-04	-6.24524e-02	-2.08015e-02	 2.49069e-04	-1.20744e-05	 2.16058e-04	 1.96333e-02	
 9.70000e-01	-9.53879e-06	 2.64846e-04	 1.52432e-03	-1.45435e-02	 6.26626e-01	 1.52432e-03	 2.64639e-04	-6.26292e-02	-1.45435e-02	 2.64639e-04	-9.50532e-06	 1.05550e-04	 1.97186e-02	
 9.80000e-01	-6.81398e-06	 2.79736e-04	 1.44881e-03	-8.27104e-03	 6.27755e-01	 1.44881e-03	 2.79504e-04	-6.27432e-02	-8.27104e-03	 2.79504e-04	-6.78398e-06	 3.40992e-05	 1.97635e-02	
 9.90000e-01	-3.94406e-06	 2.93822e-04	 1.36325e-03	-1.99047e-03	 6.28256e-01	 1.36325e-03	 2.93564e-04	-6.27946e-02	-1.99047e-03	 2.93564e-04	-3.91793e-06	 1.98741e-06	 1.97676e-02	
 1.00000e+00	-9.37543e-07	 3.07001e-04	 1.26773e-03	 4.29201e-03	 6.28129e-01	 1.26773e-03	 3.06719e-04	-6.27830e-02	 4.29201e-03	 3.06719e-04	-9.15699e-07	 9.34032e-06	 1.97309e-02	
 1.01000e+00	 2.19597e-06	 3.19176e-04	 1.16242e-03	 1.05700e-02	 6.27374e-01	 1.16242e-03	 3.18870e-04	-6.27087e-02	 1.05700e-02	 3.18870e-04	 2.21312e-06	 5.61250e-05	 1.96536e-02	
 1.02000e+00	 5.44598e-06	 3.30250e-04	 1.04752e-03	 1.68374e-02	 6.25991e-01	 1.04752e-03	 3.29920e-04	-6.25717e-02	 1.68374e-02	 3.29920e-04	 5.45803e-06	 1.42150e-04	 1.95358e-02	
